mol_id,total_atoms,stable_ratio,exp_id,dummy_atoms,samples,silvr,comment,crude_rmsd,is_fragmented,qed,sa,smiles,auto3d_rmsd
mol_2023_02_24_0947590_000,31,0.2258064516129032,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2881286147168636,False,0.2424082527258954,8.561102112724164,[H]C#CC([H])(NC(=C([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N(OC([H])(NC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])S(=O)(=O)C([H])([H])[H],3.1268440759582714
mol_2023_02_24_0909082_000,31,0.2580645161290322,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.287256986765712,False,0.6707956553623269,8.83595600456595,[H]C([H])=C(NC1([H])C([H])([H])C2([H])C(NS(=O)(=O)C([H])([H])[H])=C([H])C1([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])N2C(=O)C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])C([H])([H])[H],2.4028041580324437
mol_2023_02_24_0848023_000,31,0.1935483870967742,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2798306223763708,False,0.5732748690221334,8.508910059693758,[H]C([H])=C(N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])NC(=O)C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])[C@@]12C([H])([H])C([H])(NS(=O)(=O)C([H])([H])[H])C([H])([H])C1([H])C2([H])[H])C([H])([H])[H],3.3764401439004663
mol_2023_02_24_0816341_000,31,0.2258064516129032,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3042825051676854,False,0.6844436261211202,8.932887329510539,[H]C([H])=C(N1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])/N=C(\C([H])([H])Oc2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])ON(S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@]12C([H])([H])C2([H])C([H])([H])[H])C([H])([H])[H],1.7723062796508746
mol_2023_02_24_0854192_000,31,0.1612903225806451,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2967292276802211,False,0.2241566481678602,8.482517988909315,[H]C([H])=C(NC(=C([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(OC([H])(NC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])S(=O)(=O)C([H])([H])[H])C([H])([H])[H],3.3362790902122934
mol_2023_02_24_0922542_000,31,0.2258064516129032,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3006270616664281,False,0.5155953053011152,9.235994589235307,[H]C([H])=C(C([H])([H])[H])[N@+]12C(=C([H])[H])[C@]34N(C([H])(C([H])([H])Oc5c([H])c([H])c(C([H])([H])[H])c([H])c5[H])ON(S(=O)(=O)C([H])([H])[H])C5([H])C([H])([H])C3([H])[C@@]1(C5([H])[H])C2([H])[H])C4([H])[H],1.602767366843078
mol_2023_02_24_0854511_000,31,0.1935483870967742,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3056017198920552,False,0.5099420882823513,8.629141760272372,[H]C([H])=C([H])C1([H])C([H])([H])C([H])(C([H])([H])NS(=O)(=O)C([H])([H])[H])N(C(=O)C([H])([H])Oc2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N2C([H])([H])[C@@]21C([H])([H])[H],2.3139848298424943
mol_2023_02_24_1045460_000,31,0.1612903225806451,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2901742927111138,False,0.3318621727699909,8.711955400582072,[H]C([H])=C(N[C@]1(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(OC([H])(NC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])S(=O)(=O)C([H])([H])[H])C([H])([H])[H],3.6126563855145544
mol_2023_02_24_1028412_000,31,0.2258064516129032,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3079066066532115,True,0.5632123547902727,,[H]C([H])=C(N1C([H])(C([H])([H])[H])[C@@]1(/C([H])=C(\[H])NS(=O)(=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H].[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1OC([H])([H])C(=O)NC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],
mol_2023_02_24_0958532_000,31,0.1935483870967742,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2941403390131129,False,0.3353875044525563,8.244854475249285,[H]C([H])=C(NC(=C([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])NC(=O)C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])NS(=O)(=O)C([H])([H])[H],3.9653626038179643
mol_2023_02_24_0939423_000,31,0.1935483870967742,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2907002454733479,False,0.3720256701115729,8.726238251806148,[H]C([H])=C(NC1([H])C([H])([H])C([H])([H])C([H])([H])C([H])(N(OC([H])(NC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])Oc2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])S(=O)(=O)C([H])([H])[H])C1([H])[H])C([H])([H])[H],2.3308078281199953
mol_2023_02_24_0936123_000,31,0.3225806451612903,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2842657364162389,False,0.6398146665445269,8.394373334132073,[H]C([H])=C(N1[C@](C([H])([H])[H])(C([H])([H])NC(=O)C([H])([H])Oc2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])C2([H])C([H])=C(NS(=O)(=O)C([H])([H])[H])C([H])([H])[C@]12C([H])([H])[H])C([H])([H])[H],2.816298799689273
mol_2023_02_24_1014521_000,31,0.1290322580645161,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3239875605752166,False,0.4017955752511026,8.436829086758053,[H]C(=C=C(N1C([H])(C([H])([H])C([H])([H])[H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])C(NS(=O)(=O)C([H])([H])[H])=C([H])[H])C([H])([H])[H])NC(=O)C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],2.6133798073778225
mol_2023_02_24_1039020_000,31,0.1612903225806451,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2868101866232737,False,0.6816851148561532,9.029764551611429,[H]C([H])=C(N1C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])(N(S(=O)(=O)C([H])([H])[H])O/C(C([H])([H])Oc3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])=N/C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])C2([H])[H])C([H])([H])[H],1.6672362524559246
mol_2023_02_24_0906401_000,31,0.2903225806451613,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2657331160617101,False,0.5283813908326263,9.073875057313174,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1OC([H])([H])C1=N[C@]2(C([H])([H])N(S(=O)(=O)C([H])([H])[H])O1)C([H])([H])[C@]13[C@]2(C([H])([H])[H])C([H])([H])[C@]2(C([H])([H])[H])C([H])([H])C4([H])[C@@]1(C([H])([H])[H])[N@@+]432,
mol_2023_02_24_1035333_000,31,0.2258064516129032,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3285072135457853,False,0.6153644133764488,8.59643861615604,[H]C([H])=C(N1C(=C([H])[H])C([H])([H])C([H])([H])/N=C(\C([H])([H])Oc2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])ON(S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@]1(C([H])=C([H])[H])C([H])([H])[H])C([H])([H])[H],1.9824291398931484
mol_2023_02_24_1000450_000,31,0.0967741935483871,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3089624604205261,False,0.5201115258149968,8.69639475241374,[H]C([H])=C1N2C([H])(C([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])[H])O/C(C([H])([H])Oc3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])=N/C([H])([H])C(=C([H])[H])C([H])([H])C1([H])[H])C2(C([H])([H])[H])C([H])([H])[H],2.2525899720622995
mol_2023_02_24_1042323_000,31,0.2258064516129032,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2904569536977665,False,0.5150942051586187,9.265114182460762,[H]C([H])=C(C([H])([H])[H])[N@@+]12C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])/N=C(\C([H])([H])Oc3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])ON(S(=O)(=O)C([H])([H])[H])C3([H])C([H])([H])C4([H])C1([H])[C@]42C3([H])[H],1.8605086936121
mol_2023_02_24_1018530_000,31,0.1612903225806451,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.359336559669362,False,0.4815244903988843,8.218703714905695,[H]C([H])=C(N(C(=C([H])[H])C([H])([H])C([H])([H])NC(=O)C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])C([H])(C([H])([H])[H])C([H])([H])/C([H])=C(/NS(=O)(=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],4.078188105095189
mol_2023_02_24_1010322_000,31,0.2580645161290322,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2990415017308073,False,0.6844436261211202,8.932887329510539,[H]C([H])=C(N1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])/N=C(\C([H])([H])Oc2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])ON(S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@]12C([H])([H])C2([H])C([H])([H])[H])C([H])([H])[H],1.779539817157739
mol_2023_02_24_1008361_000,31,0.032258064516129,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.335392805528897,False,0.5141824149172252,8.354369909380605,[H]C([H])=C(N(C(=C([H])[H])C([H])([H])C([H])([H])NC(=O)C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])[C@]1(C([H])([H])[H])C([H])([H])C1([H])/C([H])=C(\[H])NS(=O)(=O)C([H])([H])[H])C([H])([H])[H],3.2173638335526378
mol_2023_02_24_0847320_000,31,0.1290322580645161,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3148746784833631,False,0.6470453422921526,8.935162957850078,[H]C([H])=C(N1C(=C([H])[H])C2([H])C(=C([H])[H])[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])[H])O/C(C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])=N/C2([H])[H])C([H])([H])[H],1.3854128439595648
mol_2023_02_24_0920513_000,31,0.1935483870967742,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3226265775263092,False,0.6460235717786764,8.854799985035585,[H]C([H])=C(N1C(=C([H])[H])[C@]2(C([H])([H])[H])N3C([H])(C([H])([H])Oc4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])ON(S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@]32C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],1.9684435328616392
mol_2023_02_24_1034211_000,31,0.0967741935483871,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2989861588565842,False,0.6608731386635309,8.70416588633707,[H]C([H])=C(N1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[C@@](N2C([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])[H])OC2([H])C([H])([H])Oc2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])(C([H])([H])[H])C1([H])C([H])([H])[H])C([H])([H])[H],1.6074137092458711
mol_2023_02_24_1029452_000,31,0.1935483870967742,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3088959369153138,False,0.6547367778067323,8.840789552983027,[H]C([H])=C1N2C([H])(C([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])[H])O/C(C([H])([H])Oc3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])=N/C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H])C2(C([H])([H])[H])C([H])([H])[H],2.1676168323726186
mol_2023_02_24_0925500_000,31,0.1290322580645161,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3416289497113475,False,0.3135649892691791,8.653509620940467,[H]C([H])=C(NC(=C([H])[H])C([H])([H])C([H])([H])NC([H])(ON(C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H])S(=O)(=O)C([H])([H])[H])C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])C([H])([H])[H],3.2498193167712612
mol_2023_02_24_0905010_000,31,0.2580645161290322,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.291085056463872,False,0.6736072698820375,9.07252607129976,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1OC([H])([H])C(=O)N1C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N2C(C([H])([H])[H])(C([H])([H])[H])[C@@]23C([H])([H])[C@]1(C([H])([H])NS(=O)(=O)C([H])([H])[H])C3([H])C([H])([H])[H],1.8715279323664353
mol_2023_02_24_0806501_000,31,0.1935483870967742,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.29466592706131,False,0.5102471539847838,8.470875862117376,[H]C([H])=C(N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])NC(=O)C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])[C@]1(C([H])([H])C([H])([H])NS(=O)(=O)C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H])C([H])([H])[H],2.581922438762454
mol_2023_02_24_1004503_000,31,0.1290322580645161,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3106109098852477,True,0.6779808621060367,,[H]C#CC([H])([H])[N-2].[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1OC([H])([H])C(=O)N1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])C2([H])C1([H])C([H])([H])NS(=O)(=O)C([H])([H])[H],
mol_2023_02_24_0852150_000,31,0.1612903225806451,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3122390336459727,False,0.7159323756778359,9.086901792796818,[H]C([H])=C1NC2([H])C(=C([H])[H])C([H])(N3C([H])(C([H])([H])Oc4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])ON(S(=O)(=O)C([H])([H])[H])C([H])([H])C3([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],1.7170194489285497
mol_2023_02_24_0939502_000,31,0.2258064516129032,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2886913379215074,False,0.6917791380485981,9.093304794292369,[H]C([H])=C(N1C2([H])C([H])([H])C3([H])N4C([H])(C([H])([H])Oc5c([H])c([H])c(C([H])([H])[H])c([H])c5[H])ON(S(=O)(=O)C([H])([H])[H])C3([H])C([H])([H])C2([H])C([H])([H])[C@@]1(C([H])([H])[H])C4([H])[H])C([H])([H])[H],1.4656101035594442
mol_2023_02_24_1057113_000,31,0.1612903225806451,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2959199426682767,True,0.6190449451265685,,[H]C([H])=C([N-2])C([H])([H])[H].[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1OC([H])([H])C1([H])ON(S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])(C2([H])C([H])([H])C2([H])C([H])([H])[H])N1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],
mol_2023_02_24_0831593_000,31,0.0967741935483871,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3194295318377698,False,0.6937946238260111,9.055182626082413,[H]C([H])=C(N1C(=C([H])[H])C2([H])C([H])([H])/N=C(\C([H])([H])Oc3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])ON(S(=O)(=O)C([H])([H])[H])C3([H])C([H])([H])C2([H])[C@]1(C([H])([H])[H])C3([H])[H])C([H])([H])[H],1.5407048685842382
mol_2023_02_24_1047253_000,31,0.1612903225806451,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3156460976256078,False,0.7255271301965941,8.822597543060201,[H]C([H])=C(N1C(=C([H])[H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])Oc2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C2([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])NS(=O)(=O)C([H])([H])[H])C([H])([H])[H],2.096126621289911
mol_2023_02_24_0943012_000,31,0.1290322580645161,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3113256168264018,False,0.6607606458043135,9.228472619205087,[H]C([H])=C1N2C3([H])C([H])([H])C([H])(N(S(=O)(=O)C([H])([H])[H])O/C(C([H])([H])Oc4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])=N/C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[C@@]23C([H])([H])[H],2.6263945423396127
mol_2023_02_24_1104502_000,31,0.2258064516129032,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2734676385951671,False,0.7168263191957311,9.119093258652654,[H]C([H])=C(NC1([H])C([H])([H])C([H])([H])C2([H])N(S(=O)(=O)C([H])([H])[H])O/C(C([H])([H])Oc3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])=N/C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])C2([H])[H])C([H])([H])[H],1.9302861127963131
mol_2023_02_24_1021340_000,31,0.064516129032258,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3172147193316575,False,0.6498290116892969,9.125255412853454,[H]C([H])=C(N1C(=C([H])[H])[C@]23N(C([H])(C([H])([H])Oc4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])ON(S(=O)(=O)C([H])([H])[H])C4([H])C([H])([H])C2([H])[C@]1(C([H])([H])[H])C4([H])[H])C3([H])[H])C([H])([H])[H],2.102919116190203
mol_2023_02_24_1040001_000,31,0.1290322580645161,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3175091291485748,False,0.2799233351279312,8.741861692454004,[H]C([H])=C(N1C([H])(C([H])([H])C([H])([H])N(OC([H])(NC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])Oc2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])S(=O)(=O)C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],1.6797991062762985
mol_2023_02_24_0824020_000,31,0.0967741935483871,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3206638717566385,False,0.4472040868478305,8.72094939061699,[H]C([H])=C(N1C(=C([H])[H])[C@]2(C([H])([H])[H])N(C([H])(ON(C([H])([H])[H])S(=O)(=O)C([H])([H])[H])C([H])([H])Oc3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])[C@]2(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],2.2609971693977235
mol_2023_02_24_0947021_000,31,0.1290322580645161,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3029440466230857,True,0.5432641744538836,,[H]C([H])=C([N-2])C([H])([H])[H].[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1OC([H])([H])C(=O)N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])NS(=O)(=O)C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],
mol_2023_02_24_0858313_000,31,0.1290322580645161,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3183989233164846,False,0.6875962504564148,9.050069392085232,[H]C([H])=C(N1C(=C([H])[H])C2([H])C([H])([H])/N=C(\C([H])([H])Oc3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])ON(S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])C2([H])C([H])([H])[H])C([H])([H])[H],1.7589779938350567
mol_2023_02_24_0803211_000,31,0.1935483870967742,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2842184812623088,False,0.5150942051586187,9.265114182460762,[H]C([H])=C(C([H])([H])[H])[N@@+]12C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])/N=C(\C([H])([H])Oc3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])ON(S(=O)(=O)C([H])([H])[H])C3([H])C([H])([H])C4([H])C1([H])[C@]42C3([H])[H],1.864878963452963
mol_2023_02_24_1049313_000,31,0.064516129032258,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3611486634969788,True,0.4820088150043036,,[H]/C(NS(=O)(=O)C([H])([H])[H])=C(/[H])C1([H])C([H])([H])C1([H])C([H])([H])[H].[H]C([H])=C(NC(=C([H])[H])C([H])([H])C([H])([H])NC(=O)C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])C([H])([H])[H],
mol_2023_02_24_0958440_000,31,0.064516129032258,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3396901617949848,True,0.1806728382430507,,[H]C([H])=C([H])C([H])([H])C([H])([H])NC([H])(ON(C([H])([H])C([H])([H])C([H])([H])C([H])([N-2])C([H])([H])C([H])([H])[H])S(=O)(=O)C([H])([H])[H])C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H].[H]C([H])=C([H])C([H])([H])[H],
mol_2023_02_24_0837343_000,31,0.0967741935483871,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.3120926733071941,False,0.6844436261211201,8.755355934988714,[H]C([H])=C(N1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])/N=C(\C([H])([H])Oc2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])ON(S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C([H])([H])[C@@]12C([H])([H])[H])C([H])([H])[H],2.0659459600172947
mol_2023_02_24_0911473_000,31,0.1935483870967742,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2966477394950789,False,0.6907408102648775,9.180932616285528,[H]C([H])=C(N1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])/N=C(\C([H])([H])Oc2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])ON(S(=O)(=O)C([H])([H])[H])C2([H])C([H])([H])C3([H])C([H])([H])[C@@]13C2([H])[H])C([H])([H])[H],1.6672618302158102
mol_2023_02_24_1009290_000,31,0.2258064516129032,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2913655688334206,False,0.6548324064400928,8.804401077626705,[H]C([H])=C(NC1([H])C2([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])Oc3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])ON(S(=O)(=O)C([H])([H])[H])C2([H])C([H])([H])C1([H])C([H])([H])[H])C([H])([H])[H],2.3252272867672263
mol_2023_02_24_0849581_000,31,0.1290322580645161,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2829714672690977,False,0.2123369128319207,9.009325561063411,[H]C([H])=C(C([H])([H])[H])C([H])([H])[N-]C([H])(ON(C([H])([H])C([H])([H])[C@@]12C([H])(C([H])([H])[H])[N@+]13C(C([H])([H])[H])(C([H])([H])[H])C23[H])S(=O)(=O)C([H])([H])[H])C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],
mol_2023_02_24_1048073_000,31,0.2258064516129032,exp_28,0,1000,0.03,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0.03",0.2922927142549688,False,0.65893936049331,8.868041440338843,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1OC([H])([H])C1([H])ON(S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])N1C([H])([H])[C@]1(C([H])([H])[H])N3C([H])(C1([H])[H])[C@]3(C([H])([H])[H])C1([H])C([H])(C([H])([H])[H])C21[H],2.099436574560009
